"STATIONID","CRUISEID","CRUISE_NO","Year","Month","Day","Subregion_Depth","Subregion_alongshore","VESSEL","AggGrp_20130430","Habitat","SumofUse_Count","SumofUse_Tot_WWT_kg","Count_Use_Count","Season","VolumeFiltered_Demersal_m3","VolumeFiltered_Pelagic_m3","AreaFiltered_Demersal_m2","AreaFiltered_Pelagic_m2","Pop_Den_Demersal_no_m2","Pop_Den_Pelagic_no_m2","Biomass_Den_Demersal_kg_m2","Biomass_Den_Pelagic_kg_m2","Use_Pop_Den_no_m2","Use_Biomass_Den_kg_m2","DECSLAT","DECSLON","DECELAT","DECELON","Use_Depth_m"
61596,326,941,1994,6,13,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.544,-88.601,29.544,-88.593,32.9
61597,326,941,1994,6,13,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.584,-88.576,29.579,-88.568,29.3
61598,326,941,1994,6,13,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.807,-88.705,29.808,-88.739,16.5
61599,326,941,1994,6,13,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.863,-88.488,29.847,-88.456,31.1
61601,326,941,1994,6,13,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.951,-88.757,29.951,-88.75,13
61602,326,941,1994,6,16,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.974,-88.812,29.974,-88.803,7.3
61603,326,941,1994,6,16,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,30.181,-88.557,30.168,-88.564,12.8
61604,326,941,1994,6,21,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,30.087,-88.616,30.066,-88.606,18.3
61605,326,941,1994,6,21,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.87,-88.652,29.864,-88.63,21.9
61606,326,941,1994,6,21,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.628,-88.442,29.579,-88.424,42.1
61607,326,941,1994,7,5,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.134,-90.119,29.128,-90.12,7.3
61608,326,941,1994,7,5,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29,-90.751,28.978,-90.746,9.1
61609,326,941,1994,7,5,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.024,-90.852,29.008,-90.839,5.5
61610,326,941,1994,7,5,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.165,-91.474,29.112,-91.474,6.9
61611,326,941,1994,7,5,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.357,-91.859,29.323,-91.863,5.5
61612,326,941,1994,7,6,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.503,-92.471,29.486,-92.478,9.1
61613,326,941,1994,7,6,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.713,-93.072,29.697,-93.07,7.3
61614,326,941,1994,7,6,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.757,-93.189,29.74,-93.185,5.5
61615,326,941,1994,7,6,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.759,-93.237,29.743,-93.234,5.5
61616,326,941,1994,7,7,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.188,-91.942,29.154,-91.941,9.1
61626,110,872,1987,6,11,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,30.202,-88.658,30.184,-88.666,12.8
61627,110,872,1987,6,11,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,30.045,-88.747,30.032,-88.723,14.6
61628,110,872,1987,6,11,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.891,-88.47,29.869,-88.452,32.9
61629,110,872,1987,6,11,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.641,-88.764,29.64,-88.755,14.6
61630,110,872,1987,6,11,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.729,-88.822,29.714,-88.817,11
61631,110,872,1987,6,12,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.841,-88.759,29.843,-88.755,12
61632,110,872,1987,6,12,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.965,-88.677,29.978,-88.661,20
61633,110,872,1987,6,12,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.722,-88.735,29.71,-88.714,16.5
61634,110,872,1987,6,13,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.379,-88.788,29.375,-88.776,40.2
61635,110,872,1987,6,13,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.415,-88.707,29.398,-88.686,45.7
61636,110,872,1987,6,13,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.444,-88.721,29.442,-88.709,32.9
61637,110,872,1987,6,13,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.502,-88.688,29.494,-88.685,23.8
61638,110,872,1987,6,13,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.518,-88.656,29.507,-88.643,29.3
61639,110,872,1987,6,13,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.376,-88.454,29.324,-88.463,60.4
61641,110,872,1987,6,14,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.471,-88.659,29.449,-88.667,40.2
61642,110,872,1987,6,14,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.546,-88.577,29.54,-88.572,39
61643,110,872,1987,7,10,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,30.192,-88.84,30.152,-88.839,13
61644,110,872,1987,7,10,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,30.1,-88.418,30.093,-88.422,14.6
61645,110,872,1987,7,10,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.913,-88.502,29.862,-88.491,29.3
61646,110,872,1987,7,10,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.995,-88.295,29.983,-88.308,29
61647,110,872,1987,7,10,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.882,-88.169,29.839,-88.16,34.7
61648,110,872,1987,7,11,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.975,-88.348,29.929,-88.36,31.1
61649,110,872,1987,7,11,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.867,-88.67,29.819,-88.636,20.1
61650,110,872,1987,7,11,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.932,-88.764,29.925,-88.735,14.6
61651,110,872,1987,7,11,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.925,-88.709,29.921,-88.675,16.5
61652,110,872,1987,7,11,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.789,-88.803,29.782,-88.771,11
61653,110,872,1987,7,11,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.731,-88.636,29.718,-88.62,23.8
61654,110,872,1987,7,11,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.761,-88.58,29.73,-88.566,26
61655,110,872,1987,7,11,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,30.032,-88.074,29.997,-88.099,23.8
61656,110,872,1987,7,11,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,30.123,-88.058,30.104,-88.07,19
61657,110,872,1987,7,11,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,30.169,-88.007,30.154,-88.003,14.6
61658,110,872,1987,7,12,"1_inshore","3_Fla",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,30.215,-87.942,30.197,-87.931,11
61659,110,872,1987,7,12,"1_inshore","3_Fla",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,30.133,-87.849,30.108,-87.868,16.5
61660,110,872,1987,7,12,"2_shelf","3_Fla",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.912,-87.865,29.901,-87.873,32.9
61661,110,872,1987,7,12,"2_shelf","3_Fla",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.83,-87.824,29.819,-87.82,34.7
61662,110,872,1987,7,12,"2_shelf","3_Fla",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.583,-87.765,29.565,-87.756,42.1
61663,110,872,1987,7,12,"2_shelf","3_Fla",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.794,-87.774,29.782,-87.774,36.6
61664,110,872,1987,7,12,"2_shelf","3_Fla",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.83,-87.788,29.816,-87.789,33
61665,110,872,1987,7,12,"2_shelf","3_Fla",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.986,-87.811,29.971,-87.811,29.3
61666,110,872,1987,7,13,"2_shelf","3_Fla",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,30.053,-87.688,30.046,-87.68,21.9
61667,110,872,1987,7,13,"2_shelf","3_Fla",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,30.074,-87.589,30.038,-87.585,25.6
61668,110,872,1987,7,13,"2_shelf","3_Fla",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.782,-87.893,29.739,-87.919,36.6
61671,110,872,1987,7,14,"2_shelf","3_Fla",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.52,-87.703,29.485,-87.692,64
61672,110,872,1987,7,14,"2_shelf","3_Fla",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.397,-87.773,29.385,-87.764,82.3
61673,110,872,1987,7,14,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.356,-88.018,29.332,-88.019,109.7
61674,110,872,1987,7,14,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.323,-88.134,29.298,-88.15,91.4
61675,110,872,1987,7,14,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.265,-88.404,29.257,-88.409,82.3
61676,110,872,1987,7,14,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.295,-88.442,29.265,-88.461,73.2
61677,110,872,1987,7,14,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.266,-88.326,29.23,-88.315,91.4
61678,110,872,1987,7,15,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.203,-88.539,29.202,-88.526,109.7
61679,110,872,1987,7,15,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.232,-88.761,29.189,-88.746,69.5
61680,110,872,1987,7,15,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.195,-88.897,NA,NA,47.5
61681,110,872,1987,7,15,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.319,-88.899,29.307,-88.89,31.1
61682,110,872,1987,7,15,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.363,-88.916,29.354,-88.902,23
61683,110,872,1987,7,15,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.447,-88.813,29.433,-88.799,20.1
61684,110,872,1987,7,15,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.394,-88.757,29.389,-88.766,36.6
61685,110,872,1987,7,15,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.331,-88.728,29.275,-88.691,60.4
61686,110,872,1987,7,15,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.566,-88.591,29.575,-88.603,27.4
61687,110,872,1987,7,15,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.575,-88.593,29.58,-88.585,38.4
61688,110,872,1987,7,16,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.591,-88.359,29.561,-88.388,42.1
61689,110,872,1987,7,16,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.523,-88.293,29.483,-88.32,50.3
61690,110,872,1987,7,20,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,30.118,-88.909,30.113,-88.909,13
61702,73,861,1986,5,13,"2_shelf","3_Fla",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.865,-87.317,NA,NA,51.2
61705,73,861,1986,5,14,"2_shelf","3_Fla",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.734,-87.217,NA,NA,175
61707,73,861,1986,5,20,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.234,-88.761,NA,NA,66.3
61724,73,861,1986,5,22,"3_oceanic","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.217,-88.19,NA,NA,203
61728,73,861,1986,5,23,"3_oceanic","3_Fla",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.262,-87.819,NA,NA,363
61731,73,861,1986,5,23,"2_shelf","3_Fla",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.358,-87.959,NA,NA,107.7
61734,73,861,1986,5,24,"2_shelf","3_Fla",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.537,-87.949,NA,NA,42.1
61735,73,861,1986,5,28,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,28.906,-89.034,NA,NA,106.1
61741,73,861,1986,5,29,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,28.681,-90.08,NA,NA,89
61748,73,861,1986,5,30,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,28.565,-89.67,NA,NA,142
61855,329,942,1994,7,4,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,28.74,-91.375,28.722,-91.396,21.9
61856,329,942,1994,7,5,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,28.854,-90.9,28.833,-90.897,14.6
61857,329,942,1994,7,5,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,28.625,-91,28.608,-90.999,21.9
61858,329,942,1994,7,5,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,28.851,-90.899,28.826,-90.887,14.6
61859,329,942,1994,7,5,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,28.74,-91.372,28.72,-91.383,21.9
61860,329,942,1994,7,5,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,28.624,-91,28.606,-91.003,21.9
61861,329,942,1994,7,5,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,28.57,-91.105,28.557,-91.105,29.3
61863,329,942,1994,7,5,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,28.565,-91.104,28.55,-91.1,29.3
61864,329,942,1994,7,5,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,28.48,-90.898,28.465,-90.897,36.6
61865,329,942,1994,7,6,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,28.506,-90.73,28.489,-90.732,34.7
61866,329,942,1994,7,6,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,28.522,-90.708,28.509,-90.708,32.9
61867,329,942,1994,7,6,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,28.476,-90.895,28.46,-90.882,38.4
61868,329,942,1994,7,6,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,28.508,-90.727,28.494,-90.714,34.7
61869,329,942,1994,7,6,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,28.511,-90.705,28.497,-90.701,34.7
61873,329,942,1994,7,6,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.037,-89.859,29.027,-89.855,31.1
61874,329,942,1994,7,6,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.256,-89.726,29.232,-89.727,11
61875,329,942,1994,7,7,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.101,-89.761,29.088,-89.762,27.4
61876,329,942,1994,7,7,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.104,-89.663,29.086,-89.663,18.3
61878,329,942,1994,7,7,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.095,-89.661,29.074,-89.646,20.1
61879,329,942,1994,7,7,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.073,-89.758,29.061,-89.749,32.9
61880,329,942,1994,7,7,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.258,-89.727,29.235,-89.726,11
61881,329,942,1994,7,7,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.139,-90.049,29.12,-90.048,12.8
61882,329,942,1994,7,7,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.137,-90.051,29.115,-90.06,11
62177,17,831,1983,6,7,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,30.083,-88.108,NA,NA,22.7
62178,17,831,1983,6,7,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,30.018,-88.208,NA,NA,27.8
62179,17,831,1983,6,8,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.803,-88.567,NA,NA,27.4
62180,17,831,1983,6,8,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,30,-88.242,NA,NA,27.4
62181,17,831,1983,6,8,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.972,-88.267,NA,NA,31.1
62186,17,831,1983,6,8,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.768,-88.75,NA,NA,14.6
62189,17,831,1983,6,9,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.877,-88.537,NA,NA,29.3
62190,17,831,1983,6,9,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.855,-88.583,NA,NA,22
62191,17,831,1983,6,9,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.885,-88.65,NA,NA,21.9
62196,17,831,1983,6,9,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.918,-88.357,NA,NA,32.6
62197,17,831,1983,6,9,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,30.155,-88.457,NA,NA,14.9
62198,17,831,1983,6,10,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,30.205,-88.587,NA,NA,12
62199,17,831,1983,6,10,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,30.2,-88.667,NA,NA,11
62441,261,200,1992,6,12,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,30.13,-88.129,30.13,-88.12,17
62451,261,200,1992,6,13,"1_inshore","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,30.13,-88.13,30.129,-88.119,17
62483,261,200,1992,6,14,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.494,-88.001,29.456,-87.991,54.9
62484,261,200,1992,6,14,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.417,-88.153,29.385,-88.146,64
62485,261,200,1992,6,14,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.326,-88.325,29.297,-88.315,73.2
62486,261,200,1992,6,14,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.257,-88.381,29.247,-88.379,109.7
62487,261,200,1992,6,14,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.158,-88.849,29.126,-88.832,82.3
62488,261,200,1992,6,14,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.12,-88.821,29.099,-88.811,97
62489,261,200,1992,6,14,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.104,-88.96,29.1,-88.952,45.7
62490,261,200,1992,6,14,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.071,-88.917,29.067,-88.9,82.3
62491,261,200,1992,6,15,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.177,-88.602,29.168,-88.597,91.4
62492,261,200,1992,6,15,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.305,-88.519,29.253,-88.519,73.2
62493,261,200,1992,6,15,"2_shelf","2_Lou",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,29.257,-88.266,29.235,-88.25,109.7
62495,261,200,1992,6,19,"2_shelf","1_Tex",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,26.455,-96.377,26.442,-96.397,122
62496,261,200,1992,6,19,"2_shelf","1_Tex",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,26.226,-96.385,26.226,-96.407,85
62497,261,200,1992,6,19,"2_shelf","1_Tex",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,26.107,-96.47,26.11,-96.531,66
62499,261,200,1992,6,19,"2_shelf","1_Tex",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,26.01,-96.422,26.004,-96.402,100
62500,261,200,1992,6,19,"2_shelf","1_Tex",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,26.102,-96.38,26.102,-96.355,109.7
62501,261,200,1992,6,20,"2_shelf","1_Tex",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,26.402,-96.474,26.388,-96.51,75
62502,261,200,1992,6,20,"2_shelf","1_Tex",NA,NA,NA,0,0,0,"Summer",NA,NA,NA,NA,0,0,0,0,0,0,26.223,-96.826,26.215,-96.833,41
